"No.","Time","Source","Destination","Protocol","Length","Info"
"166","7.557635837","fe80::444:38e0:5d1:8ca9","ff02::fb","MDNS","436","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QU"" question PTR _airport._tcp.local, ""QU"" question PTR _rdlink._tcp.local, ""QU"" question PTR _adisk._tcp.local, ""QU"" question PTR _airplay._tcp.local, ""QU"" question PTR _remotepairing-manual-pairing._tcp.local, ""QU"" question PTR _remotepairing._tcp.local, ""QU"" question PTR _ptp._tcp.local, ""QU"" question PTR _uscan._tcp.local, ""QU"" question PTR _printer._tcp.local, ""QU"" question PTR _uscans._tcp.local, ""QU"" question PTR _scanner._tcp.local, ""QU"" question PTR _ippusb._tcp.local, ""QU"" question PTR _ipp._tcp.local, ""QU"" question PTR _pdl-datastream._tcp.local, ""QU"" question PTR _ipps._tcp.local, ""QU"" question PTR _afpovertcp._tcp.local, ""QU"" question PTR _smb._tcp.local, ""QU"" question PTR _rfb._tcp.local, ""QU"" question PTR _adisk._tcp.local, ""QU"" question PTR _raop._tcp.local, ""QU"" question PTR _airplay._tcp.local, ""QU"" question TXT MacBook Pro M3 pro._airplay._tcp.local, ""QU"" question"
"167","7.557699491","7e:c0:01:98:62:46","Broadcast","ARP","60","Who has 10.74.16.159? Tell 10.74.16.130"
"168","7.562114200","2e:dc:9c:6d:d0:56","Broadcast","ARP","60","Who has 10.74.16.130? Tell 10.74.16.159"
"169","7.664676794","10.74.16.130","224.0.0.251","MDNS","359","Standard query 0x0000 ANY MacBook Pro M3 pro._smb._tcp.local, ""QU"" question ANY MacBook Pro M3 pro._airplay._tcp.local, ""QU"" question ANY DE9A50E72EA6@MacBook Pro M3 pro._raop._tcp.local, ""QU"" question ANY MacBook Pro M3 pro._bitdefender._tcp.local, ""QU"" question ANY MacBook-Pro-M3-pro.local, ""QU"" question SRV 0 0 445 MacBook-Pro-M3-pro.local SRV 0 0 7000 MacBook-Pro-M3-pro.local SRV 0 0 7000 MacBook-Pro-M3-pro.local SRV 0 0 49262 MacBook-Pro-M3-pro.local AAAA fe80::444:38e0:5d1:8ca9 A 10.74.16.130"
"170","7.664677305","fe80::444:38e0:5d1:8ca9","ff02::fb","MDNS","379","Standard query 0x0000 ANY MacBook Pro M3 pro._smb._tcp.local, ""QU"" question ANY MacBook Pro M3 pro._airplay._tcp.local, ""QU"" question ANY DE9A50E72EA6@MacBook Pro M3 pro._raop._tcp.local, ""QU"" question ANY MacBook Pro M3 pro._bitdefender._tcp.local, ""QU"" question ANY MacBook-Pro-M3-pro.local, ""QU"" question SRV 0 0 445 MacBook-Pro-M3-pro.local SRV 0 0 7000 MacBook-Pro-M3-pro.local SRV 0 0 7000 MacBook-Pro-M3-pro.local SRV 0 0 49262 MacBook-Pro-M3-pro.local AAAA fe80::444:38e0:5d1:8ca9 A 10.74.16.130"
"171","7.712591296","ProxmoxServe_2a:da:19","Broadcast","ARP","60","Who has 10.74.16.25? Tell 10.74.16.1"
"172","7.719222752","10.74.16.114","224.0.0.251","MDNS","234","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _airplay._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question PTR Ordinateur portable de Dylan._companion-link._tcp.local PTR MacBook Pro M3 pro._airplay._tcp.local PTR Ordinateur portable de Dylan._airplay._tcp.local"
"173","7.722458497","fe80::19:7007:9a54:a681","ff02::fb","MDNS","254","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _airplay._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question PTR Ordinateur portable de Dylan._companion-link._tcp.local PTR MacBook Pro M3 pro._airplay._tcp.local PTR Ordinateur portable de Dylan._airplay._tcp.local"
"174","7.760131443","Intel_18:07:f4","Broadcast","ARP","60","Who has 10.74.17.168? (ARP Probe)"
"175","7.760194516","fe80::11ce:4bd9:ac1:de7","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::11ce:4bd9:ac1:de7 (ovr) is at 44:a3:bb:18:07:f4"
"176","7.760194653","fe80::11ce:4bd9:ac1:de7","ff02::2","ICMPv6","70","Router Solicitation from 44:a3:bb:18:07:f4"
"177","7.823894532","fe80::11ce:4bd9:ac1:de7","ff02::1:2","DHCPv6","120","Information-request XID: 0x8fbbd5 CID: 000100012fa6211cc4d6d392e088 "
"178","7.823917235","ProxmoxServe_2a:da:19","Broadcast","ARP","60","Who has 10.74.16.28? Tell 10.74.16.1"
"179","7.861432071","10.74.16.159","224.0.0.251","MDNS","327","Standard query 0x0000 ANY MacBook Pro de C\303\251dric._airplay._tcp.local, ""QM"" question ANY 1A9E4CE455A2@MacBook Pro de C\303\251dric._raop._tcp.local, ""QM"" question ANY MacBook Pro de C\303\251dric._companion-link._tcp.local, ""QM"" question ANY MacBook-Pro-de-Cedric.local, ""QM"" question SRV 0 0 7000 MacBook-Pro-de-Cedric.local SRV 0 0 7000 MacBook-Pro-de-Cedric.local SRV 0 0 64608 MacBook-Pro-de-Cedric.local AAAA fe80::1cc3:f47b:8978:f5fd A 10.74.16.159"
"180","7.861432465","fe80::1cc3:f47b:8978:f5fd","ff02::fb","MDNS","347","Standard query 0x0000 ANY MacBook Pro de C\303\251dric._airplay._tcp.local, ""QM"" question ANY 1A9E4CE455A2@MacBook Pro de C\303\251dric._raop._tcp.local, ""QM"" question ANY MacBook Pro de C\303\251dric._companion-link._tcp.local, ""QM"" question ANY MacBook-Pro-de-Cedric.local, ""QM"" question SRV 0 0 7000 MacBook-Pro-de-Cedric.local SRV 0 0 7000 MacBook-Pro-de-Cedric.local SRV 0 0 64608 MacBook-Pro-de-Cedric.local AAAA fe80::1cc3:f47b:8978:f5fd A 10.74.16.159"
"181","7.871207710","ProxmoxServe_2a:da:19","Broadcast","ARP","60","Who has 10.74.16.26? Tell 10.74.16.1"
"182","7.907225500","10.74.18.59","224.0.0.251","MDNS","917","Standard query response 0x0000 PTR MacBook Air de Paul._airplay._tcp.local PTR MacBook Air de Paul._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 7000 MacBook-Air-de-Paul.local TXT, cache flush SRV, cache flush 0 0 50387 MacBook-Air-de-Paul.local AAAA, cache flush fe80::30:aa65:ec0:509d A, cache flush 10.74.18.59 NSEC, cache flush MacBook Air de Paul._airplay._tcp.local NSEC, cache flush MacBook Air de Paul._companion-link._tcp.local NSEC, cache flush MacBook-Air-de-Paul.local"
"183","7.907371178","fe80::30:aa65:ec0:509d","ff02::fb","MDNS","937","Standard query response 0x0000 PTR MacBook Air de Paul._airplay._tcp.local PTR MacBook Air de Paul._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 7000 MacBook-Air-de-Paul.local TXT, cache flush SRV, cache flush 0 0 50387 MacBook-Air-de-Paul.local AAAA, cache flush fe80::30:aa65:ec0:509d A, cache flush 10.74.18.59 NSEC, cache flush MacBook Air de Paul._airplay._tcp.local NSEC, cache flush MacBook Air de Paul._companion-link._tcp.local NSEC, cache flush MacBook-Air-de-Paul.local"
"184","7.919080653","10.74.16.130","224.0.0.251","MDNS","359","Standard query 0x0000 ANY MacBook Pro M3 pro._smb._tcp.local, ""QM"" question ANY MacBook Pro M3 pro._airplay._tcp.local, ""QM"" question ANY DE9A50E72EA6@MacBook Pro M3 pro._raop._tcp.local, ""QM"" question ANY MacBook Pro M3 pro._bitdefender._tcp.local, ""QM"" question ANY MacBook-Pro-M3-pro.local, ""QM"" question SRV 0 0 445 MacBook-Pro-M3-pro.local SRV 0 0 7000 MacBook-Pro-M3-pro.local SRV 0 0 7000 MacBook-Pro-M3-pro.local SRV 0 0 49262 MacBook-Pro-M3-pro.local AAAA fe80::444:38e0:5d1:8ca9 A 10.74.16.130"
"185","7.919081054","fe80::444:38e0:5d1:8ca9","ff02::fb","MDNS","379","Standard query 0x0000 ANY MacBook Pro M3 pro._smb._tcp.local, ""QM"" question ANY MacBook Pro M3 pro._airplay._tcp.local, ""QM"" question ANY DE9A50E72EA6@MacBook Pro M3 pro._raop._tcp.local, ""QM"" question ANY MacBook Pro M3 pro._bitdefender._tcp.local, ""QM"" question ANY MacBook-Pro-M3-pro.local, ""QM"" question SRV 0 0 445 MacBook-Pro-M3-pro.local SRV 0 0 7000 MacBook-Pro-M3-pro.local SRV 0 0 7000 MacBook-Pro-M3-pro.local SRV 0 0 49262 MacBook-Pro-M3-pro.local AAAA fe80::444:38e0:5d1:8ca9 A 10.74.16.130"
"186","8.004091786","10.74.18.60","20.216.209.84","TLSv1.2","112","Application Data"
"187","8.015705837","20.216.209.84","10.74.18.60","TLSv1.2","112","Application Data"
"188","8.015706321","10.74.16.159","224.0.0.251","MDNS","238","Standard query response 0x0000 PTR, cache flush MacBook-Pro-de-Cedric.local PTR, cache flush MacBook-Pro-de-Cedric.local NSEC, cache flush D.F.5.F.8.7.9.8.B.7.4.F.3.C.C.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 159.16.74.10.in-addr.arpa"
"189","8.015763637","10.74.18.60","20.216.209.84","TCP","66","42182  >  443 [ACK] Seq=47 Ack=47 Win=660 Len=0 TSval=1520340605 TSecr=1577077381"
"190","8.015885050","fe80::1cc3:f47b:8978:f5fd","ff02::fb","MDNS","258","Standard query response 0x0000 PTR, cache flush MacBook-Pro-de-Cedric.local PTR, cache flush MacBook-Pro-de-Cedric.local NSEC, cache flush D.F.5.F.8.7.9.8.B.7.4.F.3.C.C.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 159.16.74.10.in-addr.arpa"
"191","8.018669194","10.74.16.159","224.0.0.251","MDNS","548","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question PTR _airport._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question PTR _uscan._tcp.local, ""QM"" question PTR _ippusb._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question PTR _uscans._tcp.local, ""QM"" question PTR _ptp._tcp.local, ""QM"" question PTR _pdl-datastream._tcp.local, ""QM"" question PTR _scanner._tcp.local, ""QM"" question PTR _ipps._tcp.local, ""QM"" question PTR _printer._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question PTR _spotify-social-listening._tcp.local, ""QM"" question PTR _daap._tcp.local, ""QM"" question PTR _touch-remote._tcp.local, ""QM"" question PTR _airplay._tcp.local, ""QM"" question PTR _raop._tcp.local, ""QM"" question PTR _apple-mobdev._tcp.local, ""QM"" question PTR 96de080c._sub._apple-mobdev2._tcp.local, ""QM"" question PTR _apple-pairable._tcp.local, ""QM"" question PTR _itsdlgt._tcp.local, ""QM"" question TXT MacBook Pro de C\303\251dric._airplay._tcp.local, ""QM"" question PTR _airplay._tcp.local, ""QM"" question PTR _raop._tcp.local, ""QM"" question TXT 1A9E4CE455A2@MacBook Pro de C\303\251dric._raop._tcp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question"
"192","8.019163977","fe80::1cc3:f47b:8978:f5fd","ff02::fb","MDNS","568","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question PTR _airport._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question PTR _uscan._tcp.local, ""QM"" question PTR _ippusb._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question PTR _uscans._tcp.local, ""QM"" question PTR _ptp._tcp.local, ""QM"" question PTR _pdl-datastream._tcp.local, ""QM"" question PTR _scanner._tcp.local, ""QM"" question PTR _ipps._tcp.local, ""QM"" question PTR _printer._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question PTR _spotify-social-listening._tcp.local, ""QM"" question PTR _daap._tcp.local, ""QM"" question PTR _touch-remote._tcp.local, ""QM"" question PTR _airplay._tcp.local, ""QM"" question PTR _raop._tcp.local, ""QM"" question PTR _apple-mobdev._tcp.local, ""QM"" question PTR 96de080c._sub._apple-mobdev2._tcp.local, ""QM"" question PTR _apple-pairable._tcp.local, ""QM"" question PTR _itsdlgt._tcp.local, ""QM"" question TXT MacBook Pro de C\303\251dric._airplay._tcp.local, ""QM"" question PTR _airplay._tcp.local, ""QM"" question PTR _raop._tcp.local, ""QM"" question TXT 1A9E4CE455A2@MacBook Pro de C\303\251dric._raop._tcp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question"
"193","8.124984053","10.74.16.159","224.0.0.251","MDNS","327","Standard query 0x0000 ANY MacBook Pro de C\303\251dric._airplay._tcp.local, ""QM"" question ANY 1A9E4CE455A2@MacBook Pro de C\303\251dric._raop._tcp.local, ""QM"" question ANY MacBook Pro de C\303\251dric._companion-link._tcp.local, ""QM"" question ANY MacBook-Pro-de-Cedric.local, ""QM"" question SRV 0 0 7000 MacBook-Pro-de-Cedric.local SRV 0 0 7000 MacBook-Pro-de-Cedric.local SRV 0 0 64608 MacBook-Pro-de-Cedric.local AAAA fe80::1cc3:f47b:8978:f5fd A 10.74.16.159"
"194","8.125309638","fe80::1cc3:f47b:8978:f5fd","ff02::fb","MDNS","347","Standard query 0x0000 ANY MacBook Pro de C\303\251dric._airplay._tcp.local, ""QM"" question ANY 1A9E4CE455A2@MacBook Pro de C\303\251dric._raop._tcp.local, ""QM"" question ANY MacBook Pro de C\303\251dric._companion-link._tcp.local, ""QM"" question ANY MacBook-Pro-de-Cedric.local, ""QM"" question SRV 0 0 7000 MacBook-Pro-de-Cedric.local SRV 0 0 7000 MacBook-Pro-de-Cedric.local SRV 0 0 64608 MacBook-Pro-de-Cedric.local AAAA fe80::1cc3:f47b:8978:f5fd A 10.74.16.159"
"195","8.168890964","10.74.16.130","224.0.0.251","MDNS","359","Standard query 0x0000 ANY MacBook Pro M3 pro._smb._tcp.local, ""QM"" question ANY MacBook Pro M3 pro._airplay._tcp.local, ""QM"" question ANY DE9A50E72EA6@MacBook Pro M3 pro._raop._tcp.local, ""QM"" question ANY MacBook Pro M3 pro._bitdefender._tcp.local, ""QM"" question ANY MacBook-Pro-M3-pro.local, ""QM"" question SRV 0 0 445 MacBook-Pro-M3-pro.local SRV 0 0 7000 MacBook-Pro-M3-pro.local SRV 0 0 7000 MacBook-Pro-M3-pro.local SRV 0 0 49262 MacBook-Pro-M3-pro.local AAAA fe80::444:38e0:5d1:8ca9 A 10.74.16.130"
"196","8.168891418","fe80::444:38e0:5d1:8ca9","ff02::fb","MDNS","379","Standard query 0x0000 ANY MacBook Pro M3 pro._smb._tcp.local, ""QM"" question ANY MacBook Pro M3 pro._airplay._tcp.local, ""QM"" question ANY DE9A50E72EA6@MacBook Pro M3 pro._raop._tcp.local, ""QM"" question ANY MacBook Pro M3 pro._bitdefender._tcp.local, ""QM"" question ANY MacBook-Pro-M3-pro.local, ""QM"" question SRV 0 0 445 MacBook-Pro-M3-pro.local SRV 0 0 7000 MacBook-Pro-M3-pro.local SRV 0 0 7000 MacBook-Pro-M3-pro.local SRV 0 0 49262 MacBook-Pro-M3-pro.local AAAA fe80::444:38e0:5d1:8ca9 A 10.74.16.130"
"197","8.168891528","10.74.16.130","224.0.0.251","MDNS","308","Standard query response 0x0000 TXT PTR, cache flush MacBook-Pro-M3-pro.local PTR, cache flush MacBook-Pro-M3-pro.local NSEC, cache flush 9.A.C.8.1.D.5.0.0.E.8.3.4.4.4.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 130.16.74.10.in-addr.arpa"
"198","8.168975757","fe80::444:38e0:5d1:8ca9","ff02::fb","MDNS","328","Standard query response 0x0000 TXT PTR, cache flush MacBook-Pro-M3-pro.local PTR, cache flush MacBook-Pro-M3-pro.local NSEC, cache flush 9.A.C.8.1.D.5.0.0.E.8.3.4.4.4.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 130.16.74.10.in-addr.arpa"
"199","8.188693372","10.74.18.59","224.0.0.251","MDNS","436","Standard query response 0x0000 PTR 7A517C856AE2@MacBook Air de Paul._raop._tcp.local TXT, cache flush SRV, cache flush 0 0 7000 MacBook-Air-de-Paul.local AAAA, cache flush fe80::30:aa65:ec0:509d A, cache flush 10.74.18.59 NSEC, cache flush 7A517C856AE2@MacBook Air de Paul._raop._tcp.local NSEC, cache flush MacBook-Air-de-Paul.local"
"200","8.188821495","fe80::30:aa65:ec0:509d","ff02::fb","MDNS","456","Standard query response 0x0000 PTR 7A517C856AE2@MacBook Air de Paul._raop._tcp.local TXT, cache flush SRV, cache flush 0 0 7000 MacBook-Air-de-Paul.local AAAA, cache flush fe80::30:aa65:ec0:509d A, cache flush 10.74.18.59 NSEC, cache flush 7A517C856AE2@MacBook Air de Paul._raop._tcp.local NSEC, cache flush MacBook-Air-de-Paul.local"
"201","8.189066503","2e:dc:9c:6d:d0:56","Broadcast","ARP","60","Who has 10.74.16.1? Tell 10.74.16.159"
"202","8.204603038","10.74.16.170","224.0.0.251","MDNS","1217","Standard query response 0x0000 PTR Ordinateur portable de Dylan._airplay._tcp.local PTR 8A29A197E055@Ordinateur portable de Dylan._raop._tcp.local PTR Ordinateur portable de Dylan._companion-link._tcp.local TXT TXT, cache flush TXT, cache flush SRV, cache flush 0 0 7000 Ordinateur-portable-de-Dylan.local SRV, cache flush 0 0 7000 Ordinateur-portable-de-Dylan.local TXT, cache flush SRV, cache flush 0 0 50044 Ordinateur-portable-de-Dylan.local AAAA, cache flush fe80::60:1689:c0d3:fec A, cache flush 10.74.16.170 NSEC, cache flush Ordinateur portable de Dylan._airplay._tcp.local NSEC, cache flush 8A29A197E055@Ordinateur portable de Dylan._raop._tcp.local NSEC, cache flush Ordinateur portable de Dylan._companion-link._tcp.local NSEC, cache flush Ordinateur-portable-de-Dylan.local"
"203","8.204777595","fe80::60:1689:c0d3:fec","ff02::fb","MDNS","1237","Standard query response 0x0000 PTR Ordinateur portable de Dylan._airplay._tcp.local PTR 8A29A197E055@Ordinateur portable de Dylan._raop._tcp.local PTR Ordinateur portable de Dylan._companion-link._tcp.local TXT TXT, cache flush TXT, cache flush SRV, cache flush 0 0 7000 Ordinateur-portable-de-Dylan.local SRV, cache flush 0 0 7000 Ordinateur-portable-de-Dylan.local TXT, cache flush SRV, cache flush 0 0 50044 Ordinateur-portable-de-Dylan.local AAAA, cache flush fe80::60:1689:c0d3:fec A, cache flush 10.74.16.170 NSEC, cache flush Ordinateur portable de Dylan._airplay._tcp.local NSEC, cache flush 8A29A197E055@Ordinateur portable de Dylan._raop._tcp.local NSEC, cache flush Ordinateur portable de Dylan._companion-link._tcp.local NSEC, cache flush Ordinateur-portable-de-Dylan.local"
"204","8.243805248","10.74.17.77","239.255.255.250","SSDP","209","M-SEARCH * HTTP/1.1 "
"205","8.269374122","10.74.16.130","224.0.0.251","MDNS","214","Standard query 0x0000 PTR _adisk._tcp.local, ""QM"" question PTR _remotepairing-manual-pairing._tcp.local, ""QM"" question PTR _remotepairing._tcp.local, ""QM"" question PTR _afpovertcp._tcp.local, ""QM"" question PTR _smb._tcp.local, ""QM"" question PTR _rfb._tcp.local, ""QM"" question PTR _adisk._tcp.local, ""QM"" question TXT MacBook Pro M3 pro._airplay._tcp.local, ""QM"" question"
"206","8.269435714","fe80::444:38e0:5d1:8ca9","ff02::fb","MDNS","234","Standard query 0x0000 PTR _adisk._tcp.local, ""QM"" question PTR _remotepairing-manual-pairing._tcp.local, ""QM"" question PTR _remotepairing._tcp.local, ""QM"" question PTR _afpovertcp._tcp.local, ""QM"" question PTR _smb._tcp.local, ""QM"" question PTR _rfb._tcp.local, ""QM"" question PTR _adisk._tcp.local, ""QM"" question TXT MacBook Pro M3 pro._airplay._tcp.local, ""QM"" question"
"207","8.290627040","ProxmoxServe_2a:da:19","Broadcast","ARP","60","Who has 10.74.16.27? Tell 10.74.16.1"
"208","8.334418265","ProxmoxServe_2a:da:19","Broadcast","ARP","60","Who has 10.74.16.24? Tell 10.74.16.1"
"209","8.347540912","10.74.16.159","10.74.19.255","NBNS","92","Name query NB <01><02>__MSBROWSE__<02><01>"
"210","8.352823781","2e:dc:9c:6d:d0:56","Broadcast","ARP","60","Who has 10.74.16.18? Tell 10.74.16.159"
"211","8.352941469","10.74.16.159","10.74.19.255","NBNS","92","Name query NB <01><02>__MSBROWSE__<02><01>"
"212","8.356581793","2e:dc:9c:6d:d0:56","Broadcast","ARP","60","Who has 10.74.17.77? Tell 10.74.16.159"
"213","8.373511860","10.74.16.159","224.0.0.251","MDNS","1284","Standard query response 0x0000 TXT, cache flush PTR _airplay._tcp.local PTR MacBook Pro de C\303\251dric._airplay._tcp.local TXT, cache flush PTR _raop._tcp.local PTR 1A9E4CE455A2@MacBook Pro de C\303\251dric._raop._tcp.local SRV, cache flush 0 0 7000 MacBook-Pro-de-Cedric.local SRV, cache flush 0 0 7000 MacBook-Pro-de-Cedric.local TXT, cache flush PTR _companion-link._tcp.local PTR MacBook Pro de C\303\251dric._companion-link._tcp.local TXT SRV, cache flush 0 0 64608 MacBook-Pro-de-Cedric.local AAAA, cache flush fe80::1cc3:f47b:8978:f5fd A, cache flush 10.74.16.159 NSEC, cache flush MacBook Pro de C\303\251dric._airplay._tcp.local NSEC, cache flush 1A9E4CE455A2@MacBook Pro de C\303\251dric._raop._tcp.local NSEC, cache flush MacBook Pro de C\303\251dric._companion-link._tcp.local NSEC, cache flush MacBook-Pro-de-Cedric.local"
"214","8.374788907","fe80::1cc3:f47b:8978:f5fd","ff02::fb","MDNS","1304","Standard query response 0x0000 TXT, cache flush PTR _airplay._tcp.local PTR MacBook Pro de C\303\251dric._airplay._tcp.local TXT, cache flush PTR _raop._tcp.local PTR 1A9E4CE455A2@MacBook Pro de C\303\251dric._raop._tcp.local SRV, cache flush 0 0 7000 MacBook-Pro-de-Cedric.local SRV, cache flush 0 0 7000 MacBook-Pro-de-Cedric.local TXT, cache flush PTR _companion-link._tcp.local PTR MacBook Pro de C\303\251dric._companion-link._tcp.local TXT SRV, cache flush 0 0 64608 MacBook-Pro-de-Cedric.local AAAA, cache flush fe80::1cc3:f47b:8978:f5fd A, cache flush 10.74.16.159 NSEC, cache flush MacBook Pro de C\303\251dric._airplay._tcp.local NSEC, cache flush 1A9E4CE455A2@MacBook Pro de C\303\251dric._raop._tcp.local NSEC, cache flush MacBook Pro de C\303\251dric._companion-link._tcp.local NSEC, cache flush MacBook-Pro-de-Cedric.local"
"215","8.389311549","fe80::f29:5b3e:f156:96cd","ff02::fb","MDNS","198","Standard query response 0x0000 PTR CHRICHRI-HKD-WXX._smb._tcp.local TXT, cache flush SRV, cache flush 0 0 445 chrichri-HKD-WXX.local AAAA, cache flush fe80::f29:5b3e:f156:96cd"
